year,region,exposure.code,coastal.code,latitude,longitude,depth,crust,understory,kelp,urchin,month,day,survey,site,desm
2010,downeast,3,3,44.442547,-67.858173,10,49.6,66.5,32,0,6,8,rasher_steneck,97,NA
2010,downeast,5,4,44.424252,-67.815056,10,43,88,11,0,6,9,rasher_steneck,109,NA
2010,downeast,3,3,44.482742,-67.808296,10,58.5,51.5,7,4.1,6,8,rasher_steneck,99,NA
2010,downeast,4,4,44.447493,-67.804268,10,87,17,8,11.2,6,9,rasher_steneck,110,NA
2010,downeast,3,3,44.481953,-67.691265,10,68.5,45,41.5,0.2,6,8,rasher_steneck,102,NA
2010,downeast,4,3,44.462994,-67.622927,10,38,67,23.5,0,6,8,rasher_steneck,104,NA
2010,downeast,4,4,44.461823,-67.550404,10,37.5,47,13,1.8,6,8,rasher_steneck,105,NA
2010,downeast,3,3,44.55131,-67.51722,10,59.5,64,42.5,4,6,9,rasher_steneck,113,NA
2010,downeast,3,3,44.5996,-67.451046,10,49.5,61,74,0.5,6,9,rasher_steneck,115,NA
2010,downeast,4,3,44.585962,-67.435707,10,45,88.5,12,5.8,6,9,rasher_steneck,116,NA
2010,downeast,5,4,44.558304,-67.430355,10,62,70,29,0.6,6,9,rasher_steneck,117,NA
2010,downeast,3,3,44.598408,-67.373578,10,19.5,28,16.5,0,6,10,rasher_steneck,119,NA
2010,downeast,3,3,44.60796,-67.326618,10,88,25,39.5,9.5,6,10,rasher_steneck,122,NA
2010,downeast,4,3,44.605822,-67.277252,10,58,78.5,41,0,6,10,rasher_steneck,123,NA
2010,downeast,3,3,44.658434,-67.190369,10,95,4.5,7,12.6,6,10,rasher_steneck,124,NA
2010,downeast,4,3,44.688963,-67.134857,10,75.5,61,18.5,4.6,6,10,rasher_steneck,125,NA
2010,downeast,4,3,44.728092,-67.100742,10,89.5,31,8.5,1.6,6,10,rasher_steneck,126,NA
2011,york,5,3,43.09433,-70.64988,10,54.5,77.5,7.5,0,5,13,rasher_steneck,37,NA
2011,york,4,3,43.20461,-70.58691,10,63.5,77.5,11.1,0,5,13,rasher_steneck,35,NA
2011,york,5,3,43.33132,-70.48355,10,52.5,16,9,0,5,13,rasher_steneck,34,NA
2011,casco.bay,4,3,43.72486,-69.94028,10,89,27,2.5,0,5,12,rasher_steneck,26,NA
2011,casco.bay,4,3,43.70235,-69.85163,10,73,45,0.5,0,5,12,rasher_steneck,22,NA
2011,midcoast,3,3,43.78424,-69.70947,10,88,21.5,7,2.8,5,10,rasher_steneck,7,NA
2011,midcoast,4,4,43.77108,-69.60856,10,51.5,73.5,16.5,0,5,10,rasher_steneck,9,NA
2011,midcoast,3,3,43.82522,-69.56901,10,46.5,75,11.5,0,5,10,rasher_steneck,10,NA
2011,midcoast,5,4,43.81638,-69.51929,10,73,74,11,0,5,11,rasher_steneck,12,NA
2011,midcoast,4,4,43.85305,-69.31426,10,80,62,4.5,0.5,5,25,rasher_steneck,39,NA
2011,penobscot.bay,3,3,43.9344,-69.20874,10,66.5,63.5,11.5,0.3,5,25,rasher_steneck,41,NA
2011,penobscot.bay,3,3,43.97052,-69.17754,10,57.5,72,12.5,0.2,5,25,rasher_steneck,42,NA
2011,penobscot.bay,3,3,44.07453,-69.03446,10,71,52.5,21,0.1,5,25,rasher_steneck,46,NA
2011,penobscot.bay,4,4,44.03024,-68.80973,10,55,47.5,10,0,5,31,rasher_steneck,59,NA
2011,penobscot.bay,4,4,44.00873,-68.79987,10,31.5,68,23.5,0.4,5,31,rasher_steneck,60,NA
2011,mdi,3,3,44.10514,-68.5657,10,48.5,72.5,10.5,0.4,5,31,rasher_steneck,64,NA
2011,mdi,4,4,44.10914,-68.49077,10,34.5,73.5,11.5,0,5,31,rasher_steneck,68,NA
2011,mdi,3,3,44.19733,-68.32113,10,22,82.5,5.5,0,6,1,rasher_steneck,75,NA
2011,mdi,3,3,44.2829,-68.22105,10,94,40,8.5,5.5,6,1,rasher_steneck,78,NA
2011,mdi,3,3,44.32215,-68.18067,10,89,46.5,7,0,6,1,rasher_steneck,79,NA
2011,mdi,3,3,44.36767,-68.10566,10,83,30,17.5,0,6,2,rasher_steneck,82,NA
2011,mdi,3,3,44.35407,-68.09337,10,75,53,9.5,0.1,6,2,rasher_steneck,81,NA
2011,downeast,3,3,44.34474,-68.04247,10,63,49.5,9,0.2,6,3,rasher_steneck,94,NA
2011,downeast,3,3,44.3357,-68.03724,10,83.5,43,5.5,0,6,3,rasher_steneck,95,NA
2011,downeast,4,3,44.39761,-67.95086,10,82.5,23.5,11.5,0,6,3,rasher_steneck,92,NA
2011,downeast,3,3,44.44721,-67.85321,10,89,17,6.5,0,6,7,rasher_steneck,106,NA
2011,downeast,4,4,44.44754,-67.83994,10,86,25,14,0,6,7,rasher_steneck,105,NA
2011,downeast,5,5,44.33419,-67.81144,10,79.5,64,58.5,0,6,7,rasher_steneck,98,NA
2011,downeast,3,4,44.46835,-67.74585,10,75,14,7.5,2.4,6,7,rasher_steneck,104,NA
2011,downeast,3,3,44.50902,-67.69728,10,55,27.5,4.5,0,6,7,rasher_steneck,103,NA
2011,downeast,3,3,44.48499,-67.69122,10,83.5,51.5,2,0,6,9,rasher_steneck,108,NA
2011,downeast,3,3,44.49969,-67.64521,10,76,44,14,0.4,6,7,rasher_steneck,102,NA
2011,downeast,4,4,44.44969,-67.63297,10,65,62.5,6.5,1.1,6,7,rasher_steneck,101,NA
2011,downeast,3,3,44.57771,-67.48088,10,66,26,14.5,2.7,6,9,rasher_steneck,117,NA
2011,downeast,3,3,44.59653,-67.4561,10,40,61.5,49.5,2.6,6,9,rasher_steneck,118,NA
2011,downeast,4,4,44.55448,-67.44584,10,45,77,12,2.1,6,9,rasher_steneck,116,NA
2011,downeast,5,4,44.57193,-67.39589,10,31,61.5,19.5,0,6,13,rasher_steneck,122,NA
2011,downeast,3,3,44.5987,-67.38786,10,5,13.5,7.5,0,6,13,rasher_steneck,120,NA
2011,downeast,4,4,44.58508,-67.38414,10,37.5,48.5,10.5,0,6,13,rasher_steneck,123,NA
2011,downeast,3,3,44.63701,-67.25779,10,84,25.5,8,0.8,6,13,rasher_steneck,125,NA
2011,downeast,5,3,44.6436,-67.19338,10,74.5,52.5,18.5,0.3,6,13,rasher_steneck,126,NA
2012,casco.bay,4,3,43.70278,-69.8328,10,58.5,38,0,0,5,2,rasher_steneck,9,NA
2012,midcoast,4,3,43.72234,-69.7806,10,71,72.5,2.5,0,5,2,rasher_steneck,10,NA
2012,midcoast,4,4,43.77567,-69.5803,10,53.5,82.5,9.5,0,5,3,rasher_steneck,13,NA
2012,midcoast,4,3,43.83442,-69.5069,10,89,46,3.5,0,5,3,rasher_steneck,16,NA
2012,midcoast,4,3,43.87986,-69.377,10,39,65,35.5,0,5,4,rasher_steneck,20,NA
2012,midcoast,4,3,43.88954,-69.3604,10,58.5,66,29.5,0,5,3,rasher_steneck,19,NA
2012,penobscot.bay,4,3,43.97516,-69.1341,10,65.5,50,3.5,3.7,5,7,rasher_steneck,35,NA
2012,penobscot.bay,4,4,43.88062,-69.134,10,15.5,58.5,17.5,0,5,7,rasher_steneck,33,NA
2012,mdi,4,4,44.1002,-68.5017,10,23.5,67,16.5,0,5,8,rasher_steneck,42,NA
2012,mdi,3,3,44.14448,-68.3904,10,26.5,33,74,0,5,11,rasher_steneck,70,NA
2012,mdi,3,3,44.28765,-68.2323,10,79.5,39.5,14,11.1,5,12,rasher_steneck,76,NA
2012,mdi,4,3,44.35412,-68.0996,10,84.5,69,9,0,5,13,rasher_steneck,93,NA
2012,mdi,3,3,44.37017,-68.077,10,92.5,9,0.5,12.7,5,13,rasher_steneck,94,NA
2012,mdi,4,3,44.34041,-68.0699,10,93,20.5,6,49.5,5,13,rasher_steneck,92,NA
2012,downeast,4,3,44.3492,-68.037,10,79,68.5,22,0,5,13,rasher_steneck,90,NA
2012,downeast,4,5,44.37144,-67.9975,10,67,65.5,32.5,1.5,5,13,rasher_steneck,88,NA
2012,downeast,3,3,44.40708,-67.9402,10,56.5,68.5,35,0.4,5,13,rasher_steneck,86,NA
2012,downeast,4,4,44.37516,-67.8796,10,79.5,55,30.5,0.1,6,11,rasher_steneck,101,NA
2012,downeast,4,3,44.42447,-67.8477,10,85.5,41.5,7,0,6,11,rasher_steneck,102,NA
2012,downeast,3,3,44.4649,-67.8355,10,79,20.5,6,0,6,11,rasher_steneck,99,NA
2012,downeast,3,3,44.48277,-67.8143,10,61.5,63.5,17.5,0.2,6,12,rasher_steneck,110,NA
2012,downeast,3,3,44.47806,-67.7809,10,89.5,12.5,0.5,0,6,12,rasher_steneck,111,NA
2012,downeast,5,5,44.45055,-67.7076,10,59.5,72,28,0.5,6,11,rasher_steneck,109,NA
2012,downeast,3,3,44.48185,-67.6763,10,29.5,77.5,9,0,6,11,rasher_steneck,108,NA
2012,downeast,3,3,44.50906,-67.6608,10,36.5,19.5,3.5,0,6,11,rasher_steneck,107,NA
2012,downeast,3,4,44.47208,-67.6261,10,68,70,6.5,0.9,6,11,rasher_steneck,106,NA
2012,downeast,4,4,44.44925,-67.593,10,89,33,5,3.4,6,11,rasher_steneck,105,NA
2012,downeast,3,3,44.52664,-67.5503,10,59.5,74,17,0.8,6,12,rasher_steneck,115,NA
2012,downeast,4,3,44.55114,-67.5046,10,78,58.5,19.5,5.1,6,12,rasher_steneck,119,NA
2012,downeast,3,3,44.60746,-67.4208,10,14.5,48,46.5,0,6,20,rasher_steneck,123,NA
2012,downeast,3,3,44.62086,-67.3707,10,84.5,51,11,0,6,20,rasher_steneck,125,NA
2012,downeast,4,4,44.57568,-67.3593,10,48.5,77,36.5,0,6,20,rasher_steneck,124,NA
2012,downeast,4,3,44.63781,-67.2429,10,65.5,61,23,0,6,20,rasher_steneck,130,NA
2012,downeast,4,3,44.62181,-67.2379,10,80.5,51,24.5,20.6,6,20,rasher_steneck,129,NA
2012,downeast,3,3,44.76417,-67.0568,10,43.5,57.5,10,0.4,6,30,rasher_steneck,133,NA
2013,midcoast,3,3,43.78328,-69.7168,10,78,73,1.5,0.2,5,1,rasher_steneck,3,NA
2013,midcoast,4,3,43.79359,-69.6031,10,45.5,75,13,0.1,5,2,rasher_steneck,13,NA
2013,midcoast,3,3,43.80262,-69.5937,10,62,61.5,25,0,5,2,rasher_steneck,12,NA
2013,midcoast,4,3,43.77564,-69.5885,10,56,69,14.5,0.5,5,2,rasher_steneck,14,NA
2013,midcoast,5,5,43.75317,-69.5726,10,68.5,84,14.5,0,5,2,rasher_steneck,15,NA
2013,midcoast,4,3,43.82071,-69.5689,10,51.5,79.5,6.5,0.2,5,2,rasher_steneck,17,NA
2013,midcoast,4,4,43.82078,-69.5464,10,49.5,68,22,0,5,2,rasher_steneck,16,NA
2013,midcoast,4,3,43.86184,-69.3841,10,65,80.5,6.5,0,5,6,rasher_steneck,32,NA
2013,midcoast,3,3,43.92499,-69.3412,10,37.5,40.5,33,0,5,3,rasher_steneck,29,NA
2013,penobscot.bay,4,3,43.89403,-69.1648,10,64.5,72,12.5,0.1,5,6,rasher_steneck,37,NA
2013,penobscot.bay,3,3,43.98408,-69.1589,10,37.5,49.5,29.5,0,5,6,rasher_steneck,36,NA
2013,penobscot.bay,3,3,44.00018,-69.0501,10,71.5,66,4.5,1.3,5,6,rasher_steneck,42,NA
2013,penobscot.bay,3,3,44.0925,-69.0419,10,59.5,50.5,16.5,0.2,5,15,rasher_steneck,54,NA
2013,penobscot.bay,3,3,44.07,-69.0407,10,62,71,12,0.2,5,7,rasher_steneck,53,NA
2013,penobscot.bay,4,3,43.91694,-69.0406,10,58,74.5,4,0.5,5,6,rasher_steneck,39,NA
2013,penobscot.bay,3,3,44.09693,-68.6407,10,43,44.5,18.5,0.3,5,15,rasher_steneck,57,NA
2013,mdi,4,4,44.11772,-68.4282,10,40,64,21.5,0,5,15,rasher_steneck,62,NA
2013,mdi,3,4,44.13053,-68.4135,10,35,68.5,41,0,5,15,rasher_steneck,63,NA
2013,mdi,3,3,44.30526,-68.1998,10,7.5,44.5,6,0,5,16,rasher_steneck,75,NA
2013,mdi,3,4,44.24978,-68.1978,10,24,43,23,0,5,16,rasher_steneck,74,NA
2013,mdi,3,3,44.35015,-68.1797,10,60,27.5,28.5,0,5,16,rasher_steneck,76,NA
2013,mdi,3,3,44.36297,-68.0769,10,64,65,10,0.8,5,17,rasher_steneck,79,NA
2013,mdi,4,3,44.3358,-68.0553,10,76.5,71,20.5,0.1,5,17,rasher_steneck,77,NA
2013,downeast,3,3,44.36711,-68.024,10,77.5,46,20,6.4,5,18,rasher_steneck,90,NA
2013,downeast,4,3,44.37597,-68.0006,10,87,27,15.5,2.4,5,18,rasher_steneck,91,NA
2013,downeast,4,3,44.37137,-67.9882,10,89,59.5,24.5,0.6,5,18,rasher_steneck,92,NA
2013,downeast,5,5,44.36649,-67.9299,10,91,23,60.5,0,5,18,rasher_steneck,93,NA
2013,downeast,4,3,44.4155,-67.8538,10,85,40,17.5,0,5,30,rasher_steneck,99,NA
2013,downeast,4,3,44.448,-67.8356,10,90.5,43,5.6,0,5,30,rasher_steneck,97,NA
2013,downeast,3,3,44.49631,-67.8192,10,57,23,7,1.5,5,30,rasher_steneck,96,NA
2013,downeast,4,4,44.45976,-67.7396,10,93,26,4,4.7,5,30,rasher_steneck,100,NA
2013,downeast,3,3,44.49103,-67.7033,10,74,28,53,0,5,30,rasher_steneck,104,NA
2013,downeast,3,3,44.48202,-67.7014,10,56.5,40,9,0,5,30,rasher_steneck,103,NA
2013,downeast,3,3,44.48175,-67.6642,10,71,65,14,0,5,30,rasher_steneck,102,NA
2013,downeast,3,3,44.49108,-67.6331,10,73.5,54,5,0,5,31,rasher_steneck,106,NA
2013,downeast,4,4,44.44518,-67.633,10,72.5,59.5,22,1.8,5,31,rasher_steneck,108,NA
2013,downeast,3,3,44.47931,-67.6244,10,83,21,4.5,3.3,5,31,rasher_steneck,107,NA
2013,downeast,3,3,44.48839,-67.5242,10,94.5,8,2.5,3,5,31,rasher_steneck,112,NA
2013,downeast,3,3,44.50681,-67.5182,10,81,41,6.5,0,5,31,rasher_steneck,113,NA
2013,downeast,4,4,44.55968,-67.4794,10,69,60,2,0,5,31,rasher_steneck,117,NA
2013,downeast,3,3,44.57689,-67.4555,10,19.5,40,67,0,6,10,rasher_steneck,122,NA
2013,downeast,3,4,44.56354,-67.4412,10,61.5,73,12.5,0,5,31,rasher_steneck,116,NA
2013,downeast,4,4,44.55445,-67.4352,10,94,19,5.5,10.7,5,31,rasher_steneck,114,NA
2013,downeast,4,3,44.58579,-67.4273,10,80.5,42,18.5,0,6,10,rasher_steneck,123,NA
2013,downeast,3,3,44.59925,-67.4237,10,0,8.5,44.5,0,6,10,rasher_steneck,124,NA
2013,downeast,3,3,44.59423,-67.3904,10,29,55,4,0,6,10,rasher_steneck,126,NA
2013,downeast,4,4,44.60932,-67.2764,10,75,66.5,7,0,6,14,rasher_steneck,131,NA
2013,downeast,4,3,44.63634,-67.2186,10,85.5,16.5,7.5,8.4,6,14,rasher_steneck,132,NA
2013,downeast,3,3,44.6584,-67.1897,10,90.5,19.5,4,15,6,14,rasher_steneck,133,NA
2013,downeast,4,3,44.66594,-67.1547,10,91.5,20.5,4.5,10.6,6,14,rasher_steneck,134,NA
2013,downeast,5,3,44.70579,-67.1194,10,69,38,15,1.5,6,14,rasher_steneck,135,NA
2013,downeast,3,3,44.75089,-67.07,10,80.5,68,11,3.6,6,14,rasher_steneck,137,NA
2013,downeast,4,3,44.7901,-66.9928,10,87,0,0.5,29,6,15,rasher_steneck,138,NA
2014,york,4,3,43.1888,-70.5944,10,67,79.5,33.5,0,5,5,rasher_steneck,2,NA
2014,york,3,4,43.5118,-70.315,10,38,62.5,11,0,5,5,rasher_steneck,5,NA
2014,york,4,3,43.5358,-70.3032,10,47.5,73,5.5,0,5,5,rasher_steneck,6,NA
2014,midcoast,3,3,43.8022,-69.718,10,50,77.5,10,0.6,5,7,rasher_steneck,19,NA
2014,midcoast,3,3,43.7934,-69.6743,10,42.5,82,19.5,0,5,7,rasher_steneck,21,NA
2014,midcoast,4,4,43.7936,-69.5897,10,49.5,84.5,33.5,0,5,7,rasher_steneck,23,NA
2014,midcoast,4,3,43.8253,-69.5465,10,53,76.5,32,0.6,5,7,rasher_steneck,24,NA
2014,midcoast,4,4,43.8798,-69.4077,10,69,70.5,5,4.4,5,8,rasher_steneck,38,NA
2014,midcoast,3,3,43.9251,-69.2958,10,20,45,66.5,0.2,5,8,rasher_steneck,34,NA
2014,midcoast,3,3,43.9072,-69.2705,10,24,56,41,0,5,8,rasher_steneck,36,NA
2014,penobscot.bay,4,3,43.9705,-69.1775,10,61,79.5,10.5,1.3,5,12,rasher_steneck,41,NA
2014,penobscot.bay,4,4,43.8942,-69.1282,10,55.5,68.5,56.5,0,5,12,rasher_steneck,42,NA
2014,penobscot.bay,4,3,43.9754,-69.0653,10,65,80.5,15.5,4.2,5,12,rasher_steneck,44,NA
2014,penobscot.bay,4,3,43.9889,-69.0653,10,41,81,43.5,0,5,12,rasher_steneck,45,NA
2014,penobscot.bay,3,3,44.0524,-68.9095,10,64,60,18.5,0,5,13,rasher_steneck,49,NA
2014,penobscot.bay,4,3,44.0526,-68.7783,10,57,74,12,0.2,5,13,rasher_steneck,51,NA
2014,mdi,3,4,44.0738,-68.5847,10,62.5,67.5,53,0,5,13,rasher_steneck,54,NA
2014,mdi,4,4,44.1001,-68.4846,10,16.5,48,35,0,5,13,rasher_steneck,56,NA
2014,mdi,4,4,44.1178,-68.4423,10,23,47,75,0,5,26,rasher_steneck,69,NA
2014,mdi,3,3,44.2877,-68.2323,10,6.5,64.5,18,0,5,27,rasher_steneck,78,NA
2014,mdi,4,4,44.239,-68.2096,10,60.5,77.5,17,0,5,27,rasher_steneck,79,NA
2014,mdi,3,3,44.3677,-68.1057,10,71.5,51.5,19,0.7,6,6,rasher_steneck,90,NA
2014,mdi,4,3,44.3541,-68.0934,10,69,72.5,25.5,0,6,6,rasher_steneck,88,NA
2014,mdi,4,3,44.3495,-68.0764,10,65.5,72,19.5,1.2,6,6,rasher_steneck,87,NA
2014,downeast,3,3,44.3537,-68.0432,10,19,40.5,5,0,6,6,rasher_steneck,84,NA
2014,downeast,3,3,44.3357,-68.0372,10,39,74,14.5,0.2,6,6,rasher_steneck,85,NA
2014,downeast,4,3,44.4112,-67.8852,10,20.5,60.5,36,0,6,9,rasher_steneck,97,NA
2014,downeast,3,3,44.4827,-67.8083,10,73.5,32.5,13.5,2.3,6,9,rasher_steneck,100,NA
2014,downeast,3,4,44.4684,-67.6767,10,79,64,11,0.1,6,9,rasher_steneck,103,NA
2014,downeast,3,3,44.4901,-67.6276,10,53.5,21.5,2,0,6,9,rasher_steneck,105,NA
2014,downeast,3,3,44.5985,-67.4618,10,4,10.5,0,0,6,10,rasher_steneck,115,NA
2014,downeast,3,3,44.6038,-67.4427,10,73.5,38.5,11.5,0.6,6,10,rasher_steneck,114,NA
2014,downeast,3,3,44.5853,-67.3985,10,33.5,57.5,53,0,6,10,rasher_steneck,113,NA
2014,downeast,3,3,44.5984,-67.3736,10,72,32.5,2.5,0.7,6,19,rasher_steneck,121,NA
2014,downeast,3,3,44.6253,-67.3648,10,56.5,5,0,0,6,19,rasher_steneck,120,NA
2014,downeast,3,3,44.6256,-67.2541,10,74,68,7,0.3,6,19,rasher_steneck,123,NA
2014,downeast,4,3,44.6624,-67.1803,10,89,13,4.5,11.8,6,19,rasher_steneck,124,NA
2014,downeast,4,3,44.7022,-67.1192,10,72,48,11,5.5,6,19,rasher_steneck,125,NA
2014,downeast,3,3,44.7725,-67.0185,10,48,27.5,8.5,0,6,19,rasher_steneck,127,NA
2015,midcoast,3,3,43.8713,-69.3792,10,24,58,34,0,5,11,rasher_steneck,3,NA
2015,midcoast,3,4,43.885,-69.3027,10,13.5,61,38,0,5,11,rasher_steneck,5,NA
2015,midcoast,3,3,43.9201,-69.2521,10,23.5,44,56.5,0,5,11,rasher_steneck,7,NA
2015,midcoast,3,3,43.9295,-69.215,10,45.5,23.5,35.5,0.1,5,11,rasher_steneck,8,NA
2015,penobscot.bay,4,4,43.894,-69.1648,10,54.5,60,55,10.6,5,12,rasher_steneck,9,NA
2015,penobscot.bay,4,4,43.9573,-69.0966,10,43,62,45.5,1.6,5,12,rasher_steneck,12,NA
2015,penobscot.bay,5,4,43.9118,-69.0344,10,52.5,53.5,38,8.5,5,12,rasher_steneck,11,NA
2015,mdi,3,4,44.1309,-68.3717,10,18.5,51.5,48,0,5,15,rasher_steneck,36,NA
2015,mdi,3,4,44.1694,-68.3459,10,22.5,68,46.5,0,5,16,rasher_steneck,46,NA
2015,mdi,3,4,44.1578,-68.3401,10,24.5,67,33.5,0,5,16,rasher_steneck,45,NA
2015,mdi,3,3,44.2282,-68.3041,10,29.5,57,57,0,5,16,rasher_steneck,43,NA
2015,mdi,4,4,44.1707,-68.2458,10,39,60.5,60.5,0,5,16,rasher_steneck,44,NA
2015,mdi,4,3,44.3586,-68.1056,10,52.5,73.5,45.5,0,5,18,rasher_steneck,58,NA
2015,mdi,4,3,44.3584,-68.0771,10,72.5,54.5,12,7.3,5,18,rasher_steneck,57,NA
2015,downeast,4,3,44.3449,-68.0422,10,61,57,40,0.1,5,17,rasher_steneck,55,NA
2015,downeast,4,3,44.3579,-68.0232,10,68.5,71,8,0,5,17,rasher_steneck,54,NA
2015,downeast,4,3,44.3891,-67.9674,10,75,50,19.5,0,5,17,rasher_steneck,52,NA
2015,downeast,4,3,44.3973,-67.9509,10,27,86.5,7,0.2,5,17,rasher_steneck,51,NA
2015,downeast,4,3,44.4155,-67.8538,10,68,66.5,38.5,0,6,6,rasher_steneck,66,NA
2015,downeast,3,4,44.4747,-67.6664,10,59.5,69.5,8.5,0.4,6,6,rasher_steneck,70,NA
2015,downeast,3,4,44.4916,-67.6335,10,75.5,59.5,15.5,1.5,6,6,rasher_steneck,71,NA
2015,downeast,3,4,44.4999,-67.6131,10,43,60.5,23,0.2,6,6,rasher_steneck,72,NA
2015,downeast,3,4,44.485,-67.5446,10,0,11.5,9,0,6,7,rasher_steneck,77,NA
2015,downeast,4,4,44.484,-67.5248,10,67.5,76.5,9,0.3,6,7,rasher_steneck,76,NA
2015,downeast,3,4,44.5559,-67.5232,10,55.5,66,50,2,6,7,rasher_steneck,86,NA
2015,downeast,4,4,44.5513,-67.5172,10,48,88,17,0.4,6,7,rasher_steneck,85,NA
2015,downeast,3,3,44.6003,-67.4537,10,74.5,54.5,18.5,0.2,6,7,rasher_steneck,83,NA
2015,downeast,3,3,44.6056,-67.434,10,76.5,11.5,4,7,6,7,rasher_steneck,82,NA
2015,downeast,3,3,44.6197,-67.3764,10,32,62,72.5,0,6,13,rasher_steneck,88,NA
2015,downeast,5,4,44.5669,-67.3722,10,68.5,80.5,50.5,0,6,7,rasher_steneck,81,NA
2015,downeast,4,4,44.5975,-67.3207,10,65.5,75.5,73.5,1.8,6,13,rasher_steneck,90,NA
2015,downeast,4,4,44.6057,-67.2641,10,61.5,84.5,49.5,0,6,13,rasher_steneck,91,NA
2015,downeast,4,3,44.633,-67.2411,10,70,77.5,65.5,0.4,6,13,rasher_steneck,92,NA
2015,downeast,3,3,44.7642,-67.0568,10,55,48.5,13.5,1.1,6,13,rasher_steneck,94,NA
2015,downeast,4,3,44.8033,-66.9735,10,91,1,4,13.4,6,13,rasher_steneck,95,NA
2016,penobscot.bay,3,3,43.9795,-69.1469,10,76,19,5.5,7.9,5,14,rasher_steneck,15,NA
2016,penobscot.bay,4,4,43.8851,-69.1202,10,65,72.5,38,0,5,14,rasher_steneck,10,NA
2016,penobscot.bay,4,3,43.9718,-69.0613,10,71,44,11,0,5,14,rasher_steneck,12,NA
2016,penobscot.bay,3,3,44.024,-69.0342,10,88,16,0,27.3,5,14,rasher_steneck,14,NA
2016,penobscot.bay,4,4,44.0165,-68.7659,10,70,63,56.5,1.8,5,19,rasher_steneck,29,NA
2016,mdi,4,4,44.0376,-68.5662,10,66,80,48.5,0,5,19,rasher_steneck,30,NA
2016,mdi,4,4,44.2333,-68.2519,10,84.5,71.5,22,0,5,21,rasher_steneck,39,NA
2016,mdi,3,3,44.3638,-68.181,10,76,73,8.5,0.2,5,21,rasher_steneck,50,NA
2016,mdi,3,3,44.3952,-68.1101,10,86.5,31,9.5,10.6,5,22,rasher_steneck,54,NA
2016,mdi,3,3,44.3717,-68.0877,10,64.5,60,44,0,5,22,rasher_steneck,51,NA
2016,mdi,4,3,44.3409,-68.0734,10,92.5,34,14.5,20.3,5,21,rasher_steneck,42,NA
2016,downeast,4,4,44.3705,-67.9873,10,84.5,59,28.5,0.8,5,21,rasher_steneck,44,NA
2016,downeast,3,3,44.4161,-67.929,10,60,69,70.5,0.1,5,21,rasher_steneck,45,NA
2016,downeast,5,4,44.3752,-67.8797,10,79.5,58,32,0,6,4,rasher_steneck,67,NA
2016,downeast,4,3,44.4201,-67.8726,10,76,35.5,10.5,0,6,4,rasher_steneck,66,NA
2016,downeast,4,3,44.4421,-67.8209,10,75.5,73.5,31.5,0.2,6,4,rasher_steneck,68,NA
2016,downeast,3,3,44.4824,-67.8018,10,72.5,47,4,0.8,6,4,rasher_steneck,69,NA
2016,downeast,3,4,44.4704,-67.5575,10,22,76,3,0.2,6,5,rasher_steneck,79,NA
2016,downeast,3,3,44.5095,-67.5204,10,49,69.5,30.5,0,6,5,rasher_steneck,80,NA
2016,downeast,3,3,44.6071,-67.4205,10,57,47.5,30.5,0.7,6,5,rasher_steneck,86,NA
2016,downeast,3,3,44.6207,-67.3645,10,56,51,5,0.3,6,5,rasher_steneck,84,NA
2016,downeast,4,3,44.6093,-67.2766,10,79,61,14,0,6,18,rasher_steneck,90,NA
2016,downeast,4,3,44.6548,-67.1934,10,73.5,61,43.5,0.6,6,18,rasher_steneck,92,NA
2016,downeast,3,3,44.7643,-67.0514,10,74,60.5,25.5,0.3,6,18,rasher_steneck,94,NA
2016,downeast,4,3,44.7808,-67.0105,10,85.5,30,8.5,11.2,6,18,rasher_steneck,95,NA
2017,midcoast,3,3,43.9116,-69.302,10,55,52.5,15,0,5,4,rasher_steneck,4,NA
2017,midcoast,3,4,43.8748,-69.2844,10,55.5,80,12,0,5,4,rasher_steneck,6,NA
2017,penobscot.bay,3,3,43.9749,-69.1776,10,59.5,44.5,25.5,0.6,5,5,rasher_steneck,8,NA
2017,penobscot.bay,4,3,43.9706,-69.165,10,64.5,51,12,0,5,5,rasher_steneck,9,NA
2017,penobscot.bay,3,3,43.9753,-69.0841,10,59.5,63.5,8,0,5,5,rasher_steneck,13,NA
2017,penobscot.bay,3,4,43.9663,-69.0778,10,49.5,50,29,0,5,5,rasher_steneck,12,NA
2017,penobscot.bay,4,5,43.917,-69.0281,10,72.5,66.5,41.5,0,5,5,rasher_steneck,11,NA
2017,penobscot.bay,4,3,44.1101,-68.9455,10,38.5,64,63.5,0,5,9,rasher_steneck,26,NA
2017,penobscot.bay,3,3,44.0386,-68.8962,10,42.5,66,31,0,5,10,rasher_steneck,27,NA
2017,penobscot.bay,4,4,44.0286,-68.6086,10,56,29,5.5,0,5,10,rasher_steneck,29,NA
2017,mdi,4,4,44.0999,-68.4789,10,36,63,5.5,0,5,10,rasher_steneck,35,NA
2017,mdi,4,4,44.1298,-68.4153,10,67.5,71,17.5,0,5,10,rasher_steneck,36,NA
2017,mdi,4,4,44.1755,-68.3335,10,74.5,47.5,6.5,0,5,10,rasher_steneck,38,NA
2017,mdi,3,4,44.1795,-68.2461,10,90,43.5,3.5,0,5,11,rasher_steneck,39,NA
2017,mdi,3,3,44.2746,-68.2455,10,77,58,9.5,0,5,12,rasher_steneck,50,NA
