year,region,latitude,longitude,oisst_id,mean_spring_temp_oisst,mean_summer_temp_oisst,mean_spring_temp_oisst_site,mean_summer_temp_oisst_site,mean_spring_temp_oisst_dev,mean_summer_temp_oisst_dev,lag_mean_spring_temp_oisst_dev,lag_mean_summer_temp_oisst_dev
2001,casco.bay,43.75199,-69.9342,33,5.412934785303863,15.197131196006401,5.956099036091191,15.71133880146214,-0.5431642507873287,-0.5142076054557396,NA,NA
2001,downeast,44.38803,-67.78524,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.38902,-67.96101,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.38911,-67.96743,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.39758,-67.8667,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.40659,-67.86653,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.40725,-67.96043,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.41121,-67.88523,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.41131,-67.91079,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.47481,-67.67655,70,4.320434782816017,12.256803250703655,4.87136473459898,11.729193987742148,-0.5509299517829627,0.5276092629615068,NA,NA
2001,downeast,44.47852,-67.80993,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.48045,-67.75111,69,4.346195651137312,12.146475444074536,4.818888887115147,11.476479965698088,-0.4726932359778351,0.6699954783764479,NA,NA
2001,downeast,44.49083,-67.67248,70,4.320434782816017,12.256803250703655,4.87136473459898,11.729193987742148,-0.5509299517829627,0.5276092629615068,NA,NA
2001,downeast,44.56679,-67.36595,74,4.211630435093589,11.757458999508719,4.628417873080226,11.280218577341522,-0.41678743798663653,0.4772404221671973,NA,NA
2001,downeast,44.57199,-67.40965,74,4.211630435093589,11.757458999508719,4.628417873080226,11.280218577341522,-0.41678743798663653,0.4772404221671973,NA,NA
2001,downeast,44.5983,-67.36613,74,4.211630435093589,11.757458999508719,4.628417873080226,11.280218577341522,-0.41678743798663653,0.4772404221671973,NA,NA
2001,downeast,44.61639,-67.37083,74,4.211630435093589,11.757458999508719,4.628417873080226,11.280218577341522,-0.41678743798663653,0.4772404221671973,NA,NA
2001,downeast,44.61868,-67.23797,75,4.226630428562995,11.74336066402373,4.700229472800153,11.497581975490451,-0.47359904423715804,0.245778688533278,NA,NA
2001,downeast,44.64483,-67.18714,75,4.226630428562995,11.74336066402373,4.700229472800153,11.497581975490451,-0.47359904423715804,0.245778688533278,NA,NA
2001,downeast,44.64724,-67.33172,74,4.211630435093589,11.757458999508719,4.628417873080226,11.280218577341522,-0.41678743798663653,0.4772404221671973,NA,NA
2001,downeast,44.6624,-67.16127,75,4.226630428562995,11.74336066402373,4.700229472800153,11.497581975490451,-0.47359904423715804,0.245778688533278,NA,NA
2001,downeast,44.69334,-67.12844,75,4.226630428562995,11.74336066402373,4.700229472800153,11.497581975490451,-0.47359904423715804,0.245778688533278,NA,NA
2001,downeast,44.75526,-67.06267,75,4.226630428562995,11.74336066402373,4.700229472800153,11.497581975490451,-0.47359904423715804,0.245778688533278,NA,NA
2001,mdi,44.13106,-68.40311,60,4.513913048350294,12.339836046343942,5.0704589329911895,12.589148445207565,-0.5565458846408955,-0.24931239886362278,NA,NA
2001,midcoast,43.78165,-69.61044,46,4.972500008085499,14.282049163443142,5.532868358895974,14.972846068754006,-0.5603683508104753,-0.6907969053108634,NA,NA
